file,kind,text,proposed_key,status
src/dashboard/templates/listing_form.html,placeholder,Remove,listing_form.placeholders.remove,todo
src/dashboard/templates/listing_form.html,placeholder,Move Right,listing_form.placeholders.move_right,todo
src/dashboard/templates/listing_form.html,placeholder,Reprocess from original images with current settings,listing_form.placeholders.reprocess_from_original_images_with_current_sett,todo
src/dashboard/templates/listing_form.html,placeholder,Edit image settings,listing_form.placeholders.edit_image_settings,todo
src/dashboard/templates/listing_form.html,placeholder,"e.g., Stunning 2BR in Prime Location",listing_form.placeholders.e_g_stunning_2br_in_prime_location,todo
src/dashboard/templates/listing_form.html,placeholder,Describe the property in detail...,listing_form.placeholders.describe_the_property_in_detail,todo
src/dashboard/templates/listing_form.html,text,Core Details,listing_form.ui.core_details,todo
src/dashboard/templates/listing_form.html,text,Specifications,listing_form.ui.specifications,todo
src/dashboard/templates/listing_form.html,text,Media & Amenities,listing_form.ui.media_amenities,todo
src/dashboard/templates/listing_form.html,text,Description,listing_form.ui.description,todo
src/dashboard/templates/listing_form.html,text,Required information for the listing,listing_form.ui.required_information_for_the_listing,todo
src/dashboard/templates/listing_form.html,text,Emirate,listing_form.ui.emirate,todo
src/dashboard/templates/listing_form.html,text,Select Emirate...,listing_form.ui.select_emirate,todo
src/dashboard/templates/listing_form.html,text,Dubai,listing_form.ui.dubai,todo
src/dashboard/templates/listing_form.html,text,Abu Dhabi,listing_form.ui.abu_dhabi,todo
src/dashboard/templates/listing_form.html,text,"Northern Emirates (Sharjah, Ajman, RAK, Fujairah, UAQ)",listing_form.ui.northern_emirates_sharjah_ajman_rak_fujairah_uaq,todo
src/dashboard/templates/listing_form.html,text,City,listing_form.ui.city,todo
src/dashboard/templates/listing_form.html,text,Select City...,listing_form.ui.select_city,todo
src/dashboard/templates/listing_form.html,text,Category,listing_form.ui.category,todo
src/dashboard/templates/listing_form.html,text,Select Category...,listing_form.ui.select_category,todo
src/dashboard/templates/listing_form.html,text,Residential,listing_form.ui.residential,todo
src/dashboard/templates/listing_form.html,text,Commercial,listing_form.ui.commercial,todo
src/dashboard/templates/listing_form.html,text,Offering Type,listing_form.ui.offering_type,todo
src/dashboard/templates/listing_form.html,text,Select Type...,listing_form.ui.select_type,todo
src/dashboard/templates/listing_form.html,text,For Sale,listing_form.ui.for_sale,todo
src/dashboard/templates/listing_form.html,text,For Rent,listing_form.ui.for_rent,todo
src/dashboard/templates/listing_form.html,text,Property Type,listing_form.ui.property_type,todo
src/dashboard/templates/listing_form.html,text,Apartment,listing_form.ui.apartment,todo
src/dashboard/templates/listing_form.html,text,Villa,listing_form.ui.villa,todo
src/dashboard/templates/listing_form.html,text,Townhouse,listing_form.ui.townhouse,todo
src/dashboard/templates/listing_form.html,text,Penthouse,listing_form.ui.penthouse,todo
src/dashboard/templates/listing_form.html,text,Duplex,listing_form.ui.duplex,todo
src/dashboard/templates/listing_form.html,text,Villa Compound,listing_form.ui.villa_compound,todo
src/dashboard/templates/listing_form.html,text,Residential Plot,listing_form.ui.residential_plot,todo
src/dashboard/templates/listing_form.html,text,Full Floor,listing_form.ui.full_floor,todo
src/dashboard/templates/listing_form.html,text,Hotel Apartment,listing_form.ui.hotel_apartment,todo
src/dashboard/templates/listing_form.html,text,Residential Building,listing_form.ui.residential_building,todo
src/dashboard/templates/listing_form.html,text,Office Space,listing_form.ui.office_space,todo
src/dashboard/templates/listing_form.html,text,Retail,listing_form.ui.retail,todo
src/dashboard/templates/listing_form.html,text,Warehouse,listing_form.ui.warehouse,todo
src/dashboard/templates/listing_form.html,text,Land,listing_form.ui.land,todo
src/dashboard/templates/listing_form.html,text,Shop,listing_form.ui.shop,todo
src/dashboard/templates/listing_form.html,text,Commercial Building,listing_form.ui.commercial_building,todo
src/dashboard/templates/listing_form.html,text,Factory,listing_form.ui.factory,todo
src/dashboard/templates/listing_form.html,text,Showroom,listing_form.ui.showroom,todo
src/dashboard/templates/listing_form.html,text,Commercial Full Floor,listing_form.ui.commercial_full_floor,todo
src/dashboard/templates/listing_form.html,text,Labour Camp,listing_form.ui.labour_camp,todo
src/dashboard/templates/listing_form.html,text,Commercial Plot,listing_form.ui.commercial_plot,todo
src/dashboard/templates/listing_form.html,text,Location,listing_form.ui.location,todo
src/dashboard/templates/listing_form.html,text,"= 2"" @click.away=""showResults = false"" class=""w-full border border-gray-300 rounded-lg px-4 py-2 focus:ring-2 focus:ring-indigo-500"" placeholder=""Search: Tower, Building, Community..."">",listing_form.ui.2_click_away_showresults_false_class_w_full_bord,todo
src/dashboard/templates/listing_form.html,text,"0"" x-cloak class=""absolute z-50 w-full mt-1 bg-white border border-gray-300 rounded-lg shadow-lg max-h-60 overflow-y-auto"">",listing_form.ui.0_x_cloak_class_absolute_z_50_w_full_mt_1_bg_whi,todo
src/dashboard/templates/listing_form.html,text,Location ID:,listing_form.ui.location_id,todo
src/dashboard/templates/listing_form.html,text,Type at least 2 characters to search PropertyFinder locations,listing_form.ui.type_at_least_2_characters_to_search_propertyfin,todo
src/dashboard/templates/listing_form.html,text,Assigned Agent,listing_form.ui.assigned_agent,todo
src/dashboard/templates/listing_form.html,text,Accepts agent email or PropertyFinder ID,listing_form.ui.accepts_agent_email_or_propertyfinder_id,todo
src/dashboard/templates/listing_form.html,text,Assigned To (Workspace),listing_form.ui.assigned_to_workspace,todo
src/dashboard/templates/listing_form.html,text,Unassigned,listing_form.ui.unassigned,todo
src/dashboard/templates/listing_form.html,text,Internal assignment only (does not affect PF),listing_form.ui.internal_assignment_only_does_not_affect_pf,todo
src/dashboard/templates/listing_form.html,text,Reference,listing_form.ui.reference,todo
src/dashboard/templates/listing_form.html,text,(auto-generated if empty),listing_form.ui.auto_generated_if_empty,todo
src/dashboard/templates/listing_form.html,text,Available From,listing_form.ui.available_from,todo
src/dashboard/templates/listing_form.html,text,Immediately,listing_form.ui.immediately,todo
src/dashboard/templates/listing_form.html,text,Specific Date,listing_form.ui.specific_date,todo
src/dashboard/templates/listing_form.html,text,Property details and specifications,listing_form.ui.property_details_and_specifications,todo
src/dashboard/templates/listing_form.html,text,Bedrooms,listing_form.ui.bedrooms,todo
src/dashboard/templates/listing_form.html,text,Select...,listing_form.ui.select,todo
src/dashboard/templates/listing_form.html,text,Studio,listing_form.ui.studio,todo
src/dashboard/templates/listing_form.html,text,Bathrooms,listing_form.ui.bathrooms,todo
src/dashboard/templates/listing_form.html,text,None,listing_form.ui.none,todo
src/dashboard/templates/listing_form.html,text,Size (sqft),listing_form.ui.size_sqft,todo
src/dashboard/templates/listing_form.html,text,Parking Slots,listing_form.ui.parking_slots,todo
src/dashboard/templates/listing_form.html,text,Developer,listing_form.ui.developer,todo
src/dashboard/templates/listing_form.html,text,Unit Number,listing_form.ui.unit_number,todo
src/dashboard/templates/listing_form.html,text,Furnishing,listing_form.ui.furnishing,todo
src/dashboard/templates/listing_form.html,text,Unfurnished,listing_form.ui.unfurnished,todo
src/dashboard/templates/listing_form.html,text,Semi-Furnished,listing_form.ui.semi_furnished,todo
src/dashboard/templates/listing_form.html,text,Furnished,listing_form.ui.furnished,todo
src/dashboard/templates/listing_form.html,text,Floor Number,listing_form.ui.floor_number,todo
src/dashboard/templates/listing_form.html,text,Property Age (years),listing_form.ui.property_age_years,todo
src/dashboard/templates/listing_form.html,text,Project Status,listing_form.ui.project_status,todo
src/dashboard/templates/listing_form.html,text,Completed (Ready),listing_form.ui.completed_ready,todo
src/dashboard/templates/listing_form.html,text,Off-Plan,listing_form.ui.off_plan,todo
src/dashboard/templates/listing_form.html,text,Completed - Primary,listing_form.ui.completed_primary,todo
src/dashboard/templates/listing_form.html,text,Off-Plan - Primary,listing_form.ui.off_plan_primary,todo
src/dashboard/templates/listing_form.html,text,Owner Name,listing_form.ui.owner_name,todo
src/dashboard/templates/listing_form.html,text,Permit Number,listing_form.ui.permit_number,todo
src/dashboard/templates/listing_form.html,text,Price,listing_form.ui.price,todo
src/dashboard/templates/listing_form.html,text,Property pricing information,listing_form.ui.property_pricing_information,todo
src/dashboard/templates/listing_form.html,text,Property Price (AED),listing_form.ui.property_price_aed,todo
src/dashboard/templates/listing_form.html,text,Price in AED (numbers only),listing_form.ui.price_in_aed_numbers_only,todo
src/dashboard/templates/listing_form.html,text,Down Payment (AED),listing_form.ui.down_payment_aed,todo
src/dashboard/templates/listing_form.html,text,Enter 0 if not applicable,listing_form.ui.enter_0_if_not_applicable,todo
src/dashboard/templates/listing_form.html,text,Rent Frequency,listing_form.ui.rent_frequency,todo
src/dashboard/templates/listing_form.html,text,Yearly,listing_form.ui.yearly,todo
src/dashboard/templates/listing_form.html,text,Monthly,listing_form.ui.monthly,todo
src/dashboard/templates/listing_form.html,text,Weekly,listing_form.ui.weekly,todo
src/dashboard/templates/listing_form.html,text,Daily,listing_form.ui.daily,todo
src/dashboard/templates/listing_form.html,text,Media,listing_form.ui.media,todo
src/dashboard/templates/listing_form.html,text,Property photos and virtual tours. Drag to reorder. First image is the main photo.,listing_form.ui.property_photos_and_virtual_tours_drag_to_reorde,todo
src/dashboard/templates/listing_form.html,text,Drop images here or,listing_form.ui.drop_images_here_or,todo
src/dashboard/templates/listing_form.html,text,click to upload,listing_form.ui.click_to_upload,todo
src/dashboard/templates/listing_form.html,text,"JPG, PNG, WebP, GIF",listing_form.ui.jpg_png_webp_gif,todo
src/dashboard/templates/listing_form.html,text,Add URL,listing_form.ui.add_url,todo
src/dashboard/templates/listing_form.html,text,"0"" class=""space-y-2"">",listing_form.ui.0_class_space_y_2,todo
src/dashboard/templates/listing_form.html,text,Images,listing_form.ui.images,todo
src/dashboard/templates/listing_form.html,text,Open Image Editor,listing_form.ui.open_image_editor,todo
src/dashboard/templates/listing_form.html,text,Clear All,listing_form.ui.clear_all,todo
src/dashboard/templates/listing_form.html,text,MAIN,listing_form.ui.main,todo
src/dashboard/templates/listing_form.html,text,Uploading...,listing_form.ui.uploading,todo
src/dashboard/templates/listing_form.html,text,"0"" class=""p-2 bg-white rounded-full hover:bg-gray-100"" title=""Move Left"">",listing_form.ui.0_class_p_2_bg_white_rounded_full_hover_bg_gray_,todo
src/dashboard/templates/listing_form.html,text,Drag images to reorder. The first image (marked MAIN) will be the primary photo on PropertyFinder.,listing_form.ui.drag_images_to_reorder_the_first_image_marked_ma,todo
src/dashboard/templates/listing_form.html,text,Apply Image Settings,listing_form.ui.apply_image_settings,todo
src/dashboard/templates/listing_form.html,text,"Process images with your saved settings (ratio, QR code, logo)",listing_form.ui.process_images_with_your_saved_settings_ratio_qr,todo
src/dashboard/templates/listing_form.html,text,Reprocess Originals,listing_form.ui.reprocess_originals,todo
src/dashboard/templates/listing_form.html,text,Reprocess uses original image sources with your latest image settings.,listing_form.ui.reprocess_uses_original_image_sources_with_your_,todo
src/dashboard/templates/listing_form.html,text,360° Tour URL,listing_form.ui.360_tour_url,todo
src/dashboard/templates/listing_form.html,text,Video Tour URL,listing_form.ui.video_tour_url,todo
src/dashboard/templates/listing_form.html,text,Amenities,listing_form.ui.amenities,todo
src/dashboard/templates/listing_form.html,text,Select property amenities,listing_form.ui.select_property_amenities,todo
src/dashboard/templates/listing_form.html,text,Title & Description,listing_form.ui.title_description,todo
src/dashboard/templates/listing_form.html,text,Listing content in English and Arabic,listing_form.ui.listing_content_in_english_and_arabic,todo
src/dashboard/templates/listing_form.html,text,Title (English),listing_form.ui.title_english,todo
src/dashboard/templates/listing_form.html,text,/50 characters,listing_form.ui.50_characters,todo
src/dashboard/templates/listing_form.html,text,Title (Arabic),listing_form.ui.title_arabic,todo
src/dashboard/templates/listing_form.html,text,Description (English),listing_form.ui.description_english,todo
src/dashboard/templates/listing_form.html,text,"2000 ? 'border-red-400' : 'border-gray-300'"" placeholder=""Describe the property in detail..."" x-model=""descEn"">",listing_form.ui.2000_border_red_400_border_gray_300_placeholder_,todo
src/dashboard/templates/listing_form.html,text,"2000 ? 'text-red-600' : 'text-gray-400'"">",listing_form.ui.2000_text_red_600_text_gray_400,todo
src/dashboard/templates/listing_form.html,text,/2000 characters,listing_form.ui.2000_characters,todo
src/dashboard/templates/listing_form.html,text,Tip: Description too short (750-2000 characters recommended),listing_form.ui.tip_description_too_short_750_2000_characters_re,todo
src/dashboard/templates/listing_form.html,text,Description too long (max 2000 characters),listing_form.ui.description_too_long_max_2000_characters,todo
src/dashboard/templates/listing_form.html,text,= 750 && descEn.length,listing_form.ui.750_descen_length,todo
src/dashboard/templates/listing_form.html,text,Good length,listing_form.ui.good_length,todo
src/dashboard/templates/listing_form.html,text,Description (Arabic),listing_form.ui.description_arabic,todo
src/dashboard/templates/listing_form.html,text,Cancel,listing_form.ui.cancel,todo
src/dashboard/templates/listing_form.html,text,Save as Draft,listing_form.ui.save_as_draft,todo
src/dashboard/templates/listing_form.html,text,UpdateCreate & Publish,listing_form.ui.updatecreate_publish,todo
src/dashboard/templates/listing_form.html,text,Live Preview,listing_form.ui.live_preview,todo
src/dashboard/templates/listing_form.html,text,See how your listing will appear,listing_form.ui.see_how_your_listing_will_appear,todo
src/dashboard/templates/listing_form.html,text,Image cannot be previewed,listing_form.ui.image_cannot_be_previewed,todo
src/dashboard/templates/listing_form.html,text,It may still work on PropertyFinder,listing_form.ui.it_may_still_work_on_propertyfinder,todo
src/dashboard/templates/listing_form.html,text,No image added,listing_form.ui.no_image_added,todo
src/dashboard/templates/listing_form.html,text,AED,listing_form.ui.aed,todo
src/dashboard/templates/listing_form.html,text,AED ---,listing_form.ui.aed,todo
src/dashboard/templates/listing_form.html,text,/year,listing_form.ui.year,todo
src/dashboard/templates/listing_form.html,text,"0"" class=""text-sm text-gray-500""> Down payment: AED",listing_form.ui.0_class_text_sm_text_gray_500_down_payment_aed,todo
src/dashboard/templates/listing_form.html,text,sqft,listing_form.ui.sqft,todo
src/dashboard/templates/listing_form.html,text,Type,listing_form.ui.type,todo
src/dashboard/templates/listing_form.html,text,Ref,listing_form.ui.ref,todo
src/dashboard/templates/listing_form.html,text,"6"" class=""px-2 py-1 bg-gray-100 text-gray-600 text-xs rounded"" x-text=""'+' + (selectedAmenities.length - 6) + ' more'"">",listing_form.ui.6_class_px_2_py_1_bg_gray_100_text_gray_600_text,todo
src/dashboard/templates/listing_form.html,text,Listed by,listing_form.ui.listed_by,todo
src/dashboard/templates/listing_form.html,text,Listing Completeness,listing_form.ui.listing_completeness,todo
src/dashboard/templates/listing_form.html,text,"= 80 ? 'text-green-600' : completeness >= 50 ? 'text-yellow-600' : 'text-red-600'"" x-text=""completeness + '%'"">",listing_form.ui.80_text_green_600_completeness_50_text_yellow_60,todo
src/dashboard/templates/listing_form.html,text,"= 80 ? 'bg-green-500' : completeness >= 50 ? 'bg-yellow-500' : 'bg-red-500'"" :style=""'width: ' + completeness + '%'"">",listing_form.ui.80_bg_green_500_completeness_50_bg_yellow_500_bg,todo
src/dashboard/templates/listing_form.html,text,"= this.images.length) return; const temp = this.images[index]; this.images[index] = this.images[newIndex]; this.images[newIndex] = temp; }, clearAll() { if (confirm('Remove all images?')) { this.images = []; } }, // Drag & Drop reordering dragStart(event, index) { this.draggedIndex = index; event.dataTransfer.effectAllowed = 'move'; event.dataTransfer.setData('text/plain', index); }, drop(event, targetIndex) { this.dragOverIndex = null; if (this.draggedIndex === null || this.draggedIndex === targetIndex) return; const draggedItem = this.images[this.draggedIndex]; this.images.splice(this.draggedIndex, 1); this.images.splice(targetIndex, 0, draggedItem); this.draggedIndex = null; }, // Process all images with saved settings async processAllImages(options = {}) { if (this.images.length === 0) return; const forceReprocess = Boolean(options.forceReprocess); this.processing = true; this.processedCount = 0; this.processMessage = ''; let successCount = 0; let errorCount = 0; let skippedCount = 0; for (let i = 0; i",listing_form.ui.this_images_length_return_const_temp_this_images,todo
src/dashboard/templates/listing_form.html,text,"{ const reader = new FileReader(); reader.onloadend = () => resolve(reader.result); reader.onerror = reject; reader.readAsDataURL(blob); }); requestBody = { image: base64, listing_id: this.listingId, source_url: source }; } else { // External URL - let server download it (bypasses CORS) requestBody = { url: source, listing_id: this.listingId, source_url: source }; } // Process with saved settings const processResponse = await fetch('/api/images/process-with-settings', { method: 'POST', headers: { 'Content-Type': 'application/json' }, body: JSON.stringify(requestBody) }); if (processResponse.ok) { const result = await processResponse.json(); if (result.success && result.url) { const originalSource = this.normalizeSource(img?.originalSource) || source; // Update image with processed version this.images[i] = { ...img, url: result.url, processed: true, originalSource: originalSource || null }; if (result.skipped) { skippedCount++; } else { successCount++; } } else { throw new Error(result.error || 'Processing failed'); } } else { const errData = await processResponse.json().catch(() => ({})); throw new Error(errData.error || 'Server error'); } } catch (error) { console.error(`Failed to process image ${i}:`, error); errorCount++; } this.processedCount = i + 1; } this.processing = false; if (errorCount === 0) { let msg = `Successfully processed ${successCount} images`; if (skippedCount > 0) msg += ` (${skippedCount} already processed)`; this.processMessage = msg; this.processSuccess = true; } else if (successCount > 0) { this.processMessage = `Processed ${successCount} images, ${errorCount} failed`; this.processSuccess = false; } else { this.processMessage = `Failed to process images. Check console for details.`; this.processSuccess = false; } // Auto-hide message setTimeout(() => { this.processMessage = ''; }, 8000); return { successCount, errorCount, skippedCount }; }, async reprocessOriginals() { if (this.processing) return; this.processMessage = ''; this.processSuccess = false; let nonBlockingWarning = ''; if (this.listingId) { try { const response = await fetch(`/api/listings/${this.listingId}/original-images`); if (response.ok) { const data = await response.json(); this.storedOriginalSources = (data.originals || []) .map((src) => this.normalizeSource(src)) .filter((src) => src && !this.isProcessedUrl(src)); } else { nonBlockingWarning = 'Could not refresh stored originals from listing.'; } } catch (e) { nonBlockingWarning = 'Could not refresh stored originals from listing.'; } } const mergedOriginals = this.getResolvableOriginalSources(); if (mergedOriginals.length === 0) { this.processMessage = 'No original images available to reprocess.'; this.processSuccess = false; setTimeout(() => { this.processMessage = ''; }, 8000); return; } const now = Date.now(); this.images = mergedOriginals.map((src, i) => ({ id: `orig-${now}-${i}`, url: src, uploading: false, processed: false, originalSource: src })); const summary = await this.processAllImages({ forceReprocess: true }) || { successCount: 0, errorCount: 0 }; if (summary.errorCount === 0) { this.processMessage = `Reprocessed ${summary.successCount} images from originals.`; this.processSuccess = true; } else if (summary.successCount > 0) { this.processMessage = `Reprocessed ${summary.successCount} images from originals, ${summary.errorCount} failed.`; this.processSuccess = false; } else { this.processMessage = 'Failed to reprocess original images.'; this.processSuccess = false; } if (nonBlockingWarning) { this.processMessage += ` ${nonBlockingWarning}`; } setTimeout(() => { this.processMessage = ''; }, 8000); } } }",listing_form.ui.const_reader_new_filereader_reader_onloadend_res,todo
src/dashboard/templates/listings.html,alert,Failed to save folder,listings.alerts.failed_to_save_folder,todo
src/dashboard/templates/listings.html,alert,Failed to delete folder,listings.alerts.failed_to_delete_folder,todo
src/dashboard/templates/listings.html,alert,Failed to move listings,listings.alerts.failed_to_move_listings,todo
src/dashboard/templates/listings.html,alert,Select an assignee first,listings.alerts.select_an_assignee_first,todo
src/dashboard/templates/listings.html,alert,Failed to reassign listings,listings.alerts.failed_to_reassign_listings,todo
src/dashboard/templates/listings.html,alert,Failed to publish listing,listings.alerts.failed_to_publish_listing,todo
src/dashboard/templates/listings.html,alert,Failed to unpublish listing,listings.alerts.failed_to_unpublish_listing,todo
src/dashboard/templates/listings.html,alert,Failed to sync PF status,listings.alerts.failed_to_sync_pf_status,todo
src/dashboard/templates/listings.html,alert,Failed to delete listing,listings.alerts.failed_to_delete_listing,todo
src/dashboard/templates/listings.html,alert,Failed to duplicate listing,listings.alerts.failed_to_duplicate_listing,todo
src/dashboard/templates/listings.html,alert,Failed to send to PF draft,listings.alerts.failed_to_send_to_pf_draft,todo
src/dashboard/templates/listings.html,confirm,Delete this folder? Listings will be moved to Uncategorized.,listings.confirm.delete_this_folder_listings_will_be_moved_to_unc,todo
src/dashboard/templates/listings.html,confirm,Publish this listing?,listings.confirm.publish_this_listing,todo
src/dashboard/templates/listings.html,confirm,Unpublish this listing?,listings.confirm.unpublish_this_listing,todo
src/dashboard/templates/listings.html,confirm,Are you sure you want to delete this listing? This cannot be undone.,listings.confirm.are_you_sure_you_want_to_delete_this_listing_thi,todo
src/dashboard/templates/listings.html,placeholder,New Folder,listings.placeholders.new_folder,todo
src/dashboard/templates/listings.html,placeholder,Toggle Folders,listings.placeholders.toggle_folders,todo
src/dashboard/templates/listings.html,placeholder,Search listings...,listings.placeholders.search_listings,todo
src/dashboard/templates/listings.html,placeholder,sortOrder === 'desc' ? 'Descending' : 'Ascending',listings.placeholders.sortorder_desc_descending_ascending,todo
src/dashboard/templates/listings.html,placeholder,View,listings.placeholders.view,todo
src/dashboard/templates/listings.html,placeholder,Edit,listings.placeholders.edit,todo
src/dashboard/templates/listings.html,placeholder,Send to PF Draft,listings.placeholders.send_to_pf_draft,todo
src/dashboard/templates/listings.html,placeholder,Publish to PF,listings.placeholders.publish_to_pf,todo
src/dashboard/templates/listings.html,placeholder,Publish on PF,listings.placeholders.publish_on_pf,todo
src/dashboard/templates/listings.html,placeholder,Unpublish,listings.placeholders.unpublish,todo
src/dashboard/templates/listings.html,placeholder,Sync PF Status,listings.placeholders.sync_pf_status,todo
src/dashboard/templates/listings.html,placeholder,Duplicate,listings.placeholders.duplicate,todo
src/dashboard/templates/listings.html,placeholder,Delete,listings.placeholders.delete,todo
src/dashboard/templates/listings.html,placeholder,First page,listings.placeholders.first_page,todo
src/dashboard/templates/listings.html,placeholder,Last page,listings.placeholders.last_page,todo
src/dashboard/templates/listings.html,placeholder,"e.g., Hot Properties",listings.placeholders.e_g_hot_properties,todo
src/dashboard/templates/listings.html,placeholder,Brief description...,listings.placeholders.brief_description,todo
src/dashboard/templates/listings.html,text,Folders,listings.ui.folders,todo
src/dashboard/templates/listings.html,text,All Listings,listings.ui.all_listings,todo
src/dashboard/templates/listings.html,text,Uncategorized,listings.ui.uncategorized,todo
src/dashboard/templates/listings.html,text,No folders yet.,listings.ui.no_folders_yet,todo
src/dashboard/templates/listings.html,text,Create your first folder,listings.ui.create_your_first_folder,todo
src/dashboard/templates/listings.html,text,All Status,listings.ui.all_status,todo
src/dashboard/templates/listings.html,text,Live,listings.ui.live,todo
src/dashboard/templates/listings.html,text,Draft,listings.ui.draft,todo
src/dashboard/templates/listings.html,text,Unpublished,listings.ui.unpublished,todo
src/dashboard/templates/listings.html,text,All Assignees,listings.ui.all_assignees,todo
src/dashboard/templates/listings.html,text,Unassigned,listings.ui.unassigned,todo
src/dashboard/templates/listings.html,text,My Listings,listings.ui.my_listings,todo
src/dashboard/templates/listings.html,text,Last Updated,listings.ui.last_updated,todo
src/dashboard/templates/listings.html,text,Date Created,listings.ui.date_created,todo
src/dashboard/templates/listings.html,text,Price,listings.ui.price,todo
src/dashboard/templates/listings.html,text,Views,listings.ui.views,todo
src/dashboard/templates/listings.html,text,Leads,listings.ui.leads,todo
src/dashboard/templates/listings.html,text,Bedrooms,listings.ui.bedrooms,todo
src/dashboard/templates/listings.html,text,Size,listings.ui.size,todo
src/dashboard/templates/listings.html,text,Reference,listings.ui.reference,todo
src/dashboard/templates/listings.html,text,10 / page,listings.ui.10_page,todo
src/dashboard/templates/listings.html,text,25 / page,listings.ui.25_page,todo
src/dashboard/templates/listings.html,text,50 / page,listings.ui.50_page,todo
src/dashboard/templates/listings.html,text,100 / page,listings.ui.100_page,todo
src/dashboard/templates/listings.html,text,Duplicates,listings.ui.duplicates,todo
src/dashboard/templates/listings.html,text,New Listing,listings.ui.new_listing,todo
src/dashboard/templates/listings.html,text,Clear folder filter,listings.ui.clear_folder_filter,todo
src/dashboard/templates/listings.html,text,Listings not assigned to any folder,listings.ui.listings_not_assigned_to_any_folder,todo
src/dashboard/templates/listings.html,text,listings found,listings.ui.listings_found,todo
src/dashboard/templates/listings.html,text,"for """,listings.ui.for,todo
src/dashboard/templates/listings.html,text,Clear filters,listings.ui.clear_filters,todo
src/dashboard/templates/listings.html,text,Property,listings.ui.property,todo
src/dashboard/templates/listings.html,text,Type,listings.ui.type,todo
src/dashboard/templates/listings.html,text,Beds,listings.ui.beds,todo
src/dashboard/templates/listings.html,text,Baths,listings.ui.baths,todo
src/dashboard/templates/listings.html,text,Location,listings.ui.location,todo
src/dashboard/templates/listings.html,text,Assignee,listings.ui.assignee,todo
src/dashboard/templates/listings.html,text,Status,listings.ui.status,todo
src/dashboard/templates/listings.html,text,Actions,listings.ui.actions,todo
src/dashboard/templates/listings.html,text,Studio,listings.ui.studio,todo
src/dashboard/templates/listings.html,text,sqft,listings.ui.sqft,todo
src/dashboard/templates/listings.html,text,AED,listings.ui.aed,todo
src/dashboard/templates/listings.html,text,No listings found,listings.ui.no_listings_found,todo
src/dashboard/templates/listings.html,text,Create your first listing,listings.ui.create_your_first_listing,todo
src/dashboard/templates/listings.html,text,Showing,listings.ui.showing,todo
src/dashboard/templates/listings.html,text,to,listings.ui.to,todo
src/dashboard/templates/listings.html,text,of,listings.ui.of,todo
src/dashboard/templates/listings.html,text,listings,listings.ui.listings,todo
src/dashboard/templates/listings.html,text,"0"" x-cloak x-transition class=""fixed bottom-6 left-1/2 transform -translate-x-1/2 bg-gray-900 text-white px-6 py-3 rounded-lg shadow-lg flex items-center space-x-4 z-50"">",listings.ui.0_x_cloak_x_transition_class_fixed_bottom_6_left,todo
src/dashboard/templates/listings.html,text,selected,listings.ui.selected,todo
src/dashboard/templates/listings.html,text,Move to Folder,listings.ui.move_to_folder,todo
src/dashboard/templates/listings.html,text,Select assignee...,listings.ui.select_assignee,todo
src/dashboard/templates/listings.html,text,Reassign,listings.ui.reassign,todo
src/dashboard/templates/listings.html,text,Publish,listings.ui.publish,todo
src/dashboard/templates/listings.html,text,Unpublish,listings.ui.unpublish,todo
src/dashboard/templates/listings.html,text,Delete,listings.ui.delete,todo
src/dashboard/templates/listings.html,text,Folder Name,listings.ui.folder_name,todo
src/dashboard/templates/listings.html,text,Color,listings.ui.color,todo
src/dashboard/templates/listings.html,text,Icon,listings.ui.icon,todo
src/dashboard/templates/listings.html,text,Description (optional),listings.ui.description_optional,todo
src/dashboard/templates/listings.html,text,Cancel,listings.ui.cancel,todo
src/dashboard/templates/login.html,text,L-Manager,login.ui.l_manager,todo
src/dashboard/templates/login.html,text,"document.querySelectorAll('[data-lang-toggle]').forEach((btn) => { btn.addEventListener('click', async () => { const lang = btn.getAttribute('data-lang-toggle'); if (!lang) return; try { const res = await fetch('/api/profile/language', { method: 'POST', headers: { 'Content-Type': 'application/json' }, body: JSON.stringify({ language: lang }) }); if (!res.ok) return; window.location.reload(); } catch (_) {} }); });",login.ui.document_queryselectorall_data_lang_toggle_forea,todo
src/dashboard/templates/loops.html,confirm,Are you sure you want to delete this loop?,loops.confirm.are_you_sure_you_want_to_delete_this_loop,todo
src/dashboard/templates/loops.html,confirm,Delete all duplicates from PropertyFinder?,loops.confirm.delete_all_duplicates_from_propertyfinder,todo
src/dashboard/templates/loops.html,placeholder,Start,loops.placeholders.start,todo
src/dashboard/templates/loops.html,placeholder,Pause,loops.placeholders.pause,todo
src/dashboard/templates/loops.html,placeholder,Resume,loops.placeholders.resume,todo
src/dashboard/templates/loops.html,placeholder,Stop,loops.placeholders.stop,todo
src/dashboard/templates/loops.html,placeholder,Run Now,loops.placeholders.run_now,todo
src/dashboard/templates/loops.html,placeholder,View Details,loops.placeholders.view_details,todo
src/dashboard/templates/loops.html,placeholder,Edit,loops.placeholders.edit,todo
src/dashboard/templates/loops.html,placeholder,Delete,loops.placeholders.delete,todo
src/dashboard/templates/loops.html,placeholder,"e.g., Morning Refresh Loop",loops.placeholders.e_g_morning_refresh_loop,todo
src/dashboard/templates/loops.html,placeholder,Remove time,loops.placeholders.remove_time,todo
src/dashboard/templates/loops.html,placeholder,Search by reference or title...,loops.placeholders.search_by_reference_or_title,todo
